size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
1,1,1,ovl,0,0,64.643837535014,2.96,57.0394721019721,48.0,3.1066666666666665,229,5.529960317460318,2.362777777777778,8.493422619047621,0.6166666666666667,-2.3222222222222224,-4.088888888888889,-0.8888888888888888,3.7577380952380954,1.118829365079365,6.860684523809524
4,2,2,cnf&mrg|gap&ovl,1,0,67.00574229691877,2.83,57.037884800384795,47.66666666666667,2.6933333333333334,262,5.528373015873015,2.247018849206349,8.752152777777777,0.20333333333333334,-2.323809523809524,-4.422301587301587,-0.154484126984128,3.756150793650793,1.2501041666666668,6.6272619047619035
5,2,3,cnf&mrg|gap&ovl&tzi,1,0,68.00574229691877,2.86,57.037884800384795,47.66666666666667,2.7466666666666666,258,5.528373015873015,2.05687003968254,8.897743055555555,0.25666666666666665,-2.323809523809524,-4.667222222222223,0.04555555555555439,3.756150793650793,1.0666666666666667,6.782693452380953
4,2,2,as&mrg|gap&ovl,1,1,68.00574229691877,3.14,57.037884800384795,47.66666666666667,2.9166666666666665,252,5.528373015873015,2.3643799603174607,8.638353174603173,0.4266666666666667,-2.323809523809524,-4.560555555555556,-0.012380952380952772,3.756150793650793,1.3225595238095238,6.584905753968254
5,2,3,as&cnf&mrg|gap&ovl,1,1,68.00574229691877,3.16,57.037884800384795,47.66666666666667,2.92,252,5.528373015873015,2.3643799603174607,8.638353174603173,0.43,-2.323809523809524,-4.560555555555556,-0.012380952380952772,3.756150793650793,1.3225595238095238,6.584905753968254
5,2,3,as&mrg|gap&ovl&tzi,1,1,69.00574229691877,3.18,57.037884800384795,47.66666666666667,2.993333333333333,247,5.528373015873015,2.334409722222222,8.749241071428573,0.5033333333333333,-2.323809523809524,-4.768293650793652,0.12019841269841139,3.756150793650793,1.1725744047619047,6.7894990079365085
6,2,3,as&cnf&mrg|gap&ovl&tzi,1,1,69.00574229691877,3.2,57.037884800384795,47.66666666666667,2.9966666666666666,247,5.528373015873015,2.334409722222222,8.749241071428573,0.5066666666666667,-2.323809523809524,-4.768293650793652,0.12019841269841139,3.756150793650793,1.1725744047619047,6.7894990079365085
4,2,3,cnf&ovl&tzi|mrg,1,0,66.843837535014,2.48,56.802314814814814,47.0,2.35,262,5.29280303030303,1.643790133477633,8.644613095238096,-0.14,-2.559379509379509,-5.356262626262627,-0.023032106782107552,3.520580808080808,0.6864177489177491,6.318123647186146
5,2,3,cnf&gap&mrg|ovl&tzi,1,0,69.00574229691877,3.58,56.76010702260703,47.333333333333336,3.316666666666667,188,5.250595238095237,2.1834573412698415,8.37235615079365,0.8266666666666667,-2.6015873015873017,-5.024047619047619,-0.32436507936508197,3.4783730158730153,0.9671230158730159,6.32952876984127
6,2,3,as&mrg&tzi|cnf&gap&ovl,1,1,68.00574229691877,3.72,56.76010702260703,47.333333333333336,3.39,185,5.250595238095237,2.1420734126984127,8.395873015873015,0.9,-2.6015873015873017,-4.946587301587301,-0.3229365079365087,3.4783730158730153,1.068000992063492,6.172658730158729
5,2,3,as&gap&mrg|ovl&tzi,1,1,69.00574229691877,3.7,56.76010702260703,47.333333333333336,3.4133333333333336,184,5.250595238095237,2.1834573412698415,8.37235615079365,0.9233333333333333,-2.6015873015873017,-5.024047619047619,-0.32436507936508197,3.4783730158730153,0.9671230158730159,6.32952876984127
6,2,4,as&cnf&gap&mrg|ovl&tzi,1,1,69.00574229691877,3.7,56.76010702260703,47.333333333333336,3.4166666666666665,184,5.250595238095237,2.1834573412698415,8.37235615079365,0.9266666666666666,-2.6015873015873017,-5.024047619047619,-0.32436507936508197,3.4783730158730153,0.9671230158730159,6.32952876984127
